"File","Family","Format","BookFormat","PaperType","PhotoId","HeroType","HasGallery","GalleryCount","GalleryUrls"
"photo-atmospheric-leiden-017-fap-a4-white.mdx","fap","framed","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/fap/mock1-a4-landscape-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/fap/mock2-a4-landscape-white.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/fap/hero-a4-landscape-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-atmospheric-leiden-017-gre-6x4-pack10.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-6x4-pack100.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-6x4-pack20.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-6x4-pack50.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-7x5-pack10.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-7x5-pack100.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-7x5-pack20.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-gre-7x5-pack50.mdx","gre","card","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","2","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/gre/hero.jpg|https://photos.studiotj.com/shop/details/gre/fine-art-greetings-card-with-kraft-envelope.webp"
"photo-atmospheric-leiden-017-hge-16x20.mdx","hge","paper","","HGE","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","placeholder","False","0",""
"photo-atmospheric-leiden-017-hge-24x36.mdx","hge","paper","","HGE","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","placeholder","False","0",""
"photo-atmospheric-leiden-017-hge-a3.mdx","hge","paper","","HGE","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a3-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a3-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a3-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-atmospheric-leiden-017-hge-a4.mdx","hge","paper","","HGE","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a4-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a4-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a4-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-atmospheric-leiden-017-hge-a5.mdx","hge","paper","","HGE","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-atmospheric-leiden-017-hpr-16x20.mdx","hpr","paper","","HPR","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","placeholder","False","0",""
"photo-atmospheric-leiden-017-hpr-24x36.mdx","hpr","paper","","HPR","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","placeholder","False","0",""
"photo-atmospheric-leiden-017-hpr-a3.mdx","hpr","paper","","HPR","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a3-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a3-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a3-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-atmospheric-leiden-017-hpr-a4.mdx","hpr","paper","","HPR","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a4-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a4-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a4-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-atmospheric-leiden-017-hpr-a5.mdx","hpr","paper","","HPR","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (17)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-atmospheric-leiden-017-pos-6x4-pack10.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-6x4-pack100.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-6x4-pack20.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-6x4-pack50.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-7x5-pack10.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-7x5-pack100.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-7x5-pack20.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-017-pos-7x5-pack50.mdx","pos","postcard","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17","r2_url","True","4","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/hero.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock1.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-17/pos/mock2.jpg|https://photos.studiotj.com/shop/details/pos/fine-art-postcards.jpg"
"photo-atmospheric-leiden-068-can-16x12.mdx","can","canvas","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-can-20x16.mdx","can","canvas","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-can-30x20.mdx","can","canvas","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-can-36x24.mdx","can","canvas","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-can-40x30.mdx","can","canvas","","","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-clp-12x16.mdx","clp","paper","","CLP","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-clp-16x20.mdx","clp","paper","","CLP","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-atmospheric-leiden-068-clp-20x30.mdx","clp","paper","","CLP","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-clp-24x36.mdx","clp","paper","","CLP","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-atmospheric-leiden-068-clp-8x10.mdx","clp","paper","","CLP","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","placeholder","False","0",""
"photo-atmospheric-leiden-068-ema-16x20.mdx","ema","paper","","EMA","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-atmospheric-leiden-068-ema-24x36.mdx","ema","paper","","EMA","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-atmospheric-leiden-068-ema-a3.mdx","ema","paper","","EMA","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-atmospheric-leiden-068-ema-a4.mdx","ema","paper","","EMA","2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-22-LeidenPolderpark/2025-05-22-LeidenPolderpark (68)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-22-LeidenPolderpark-2025-05-22-leidenpolderpark-68/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
